Price,Close,High,Low,Open,Volume
2010-06-11,7.610398769378662,7.620905647618259,7.426075082138523,7.45189216618403,545759200
2010-06-14,7.633514881134033,7.779712581531298,7.625409665296966,7.683949027547747,602960400
2010-06-15,7.795928001403809,7.8007313323678,7.670143577468276,7.674346492061768,585074000
2010-06-16,8.022876739501953,8.03788633995598,7.824143024112093,7.838252401253267,783678000
2010-06-17,8.161569595336914,8.192490622604744,8.090421492385206,8.12344357511849,872855200
2010-06-18,8.22761344909668,8.255533199254527,8.148060317922523,8.172977185881878,784621600
2010-06-21,8.110536575317383,8.375914119897596,8.067307411002092,8.33628745274389,776490400
2010-06-22,8.221006393432617,8.28464887297982,8.15045953212982,8.170272454395146,717262000
2010-06-23,8.134549140930176,8.24532387991627,8.042387296439394,8.242922216110424,768457200
2010-06-24,8.075413703918457,8.201497902349093,8.048394974291506,8.135452920440331,714277200
2010-06-25,8.006365776062012,8.113538054612302,7.97964765824011,8.107234085858883,549942400
2010-06-28,8.05439567565918,8.097925431653731,7.940919464855216,8.013267583488421,584948000
2010-06-29,7.690252780914307,7.937018158425869,7.634115084420327,7.928912141191153,1133344800
2010-06-30,7.55095911026001,7.7442882534439095,7.505329097288711,7.70646284688645,739452000
2010-07-01,7.459399223327637,7.649126711527502,7.301493789890002,7.63411630833777,1022896000
2010-07-02,7.413166522979736,7.532946698205801,7.300890344623551,7.51973674580555,693842800
2010-07-06,7.463901519775391,7.589084654520394,7.389751342626579,7.535048815155561,615235600
2010-07-07,7.765303134918213,7.768306016990345,7.497524773523255,7.519738565595028,654556000
2010-07-08,7.747890472412109,7.892287710257308,7.651826320258094,7.879678974647851,738144400
2010-07-09,7.793821811676025,7.802226833703219,7.659931454110938,7.7118662335173065,433322400
2010-07-12,7.723876953125,7.860768631479387,7.650928393547517,7.7611019535216945,562878400
2010-07-13,7.559067249298096,7.697159776878268,7.397859097478074,7.694758913561637,1190924000
2010-07-14,7.5869832038879395,7.679145065219093,7.475008414161646,7.486417120947518,812047600
2010-07-15,7.548556327819824,7.714267111942626,7.423972831364921,7.451891770550138,824866000
2010-07-16,7.502029895782471,7.654231815955981,7.457300085211061,7.600495761154931,1039858400
2010-07-19,7.372339725494385,7.501426774702564,7.192820131656355,7.501426774702564,1024478000
2010-07-20,7.561769485473633,7.592090107597955,7.205131023650433,7.291889174329135,1074950800
2010-07-21,7.632314205169678,7.959833550664057,7.625110014069112,7.958032302483021,1185671200
2010-07-22,7.775810241699219,7.805229826293275,7.664435069362859,7.735583168290528,645318800
2010-07-23,7.803428649902344,7.816637803019452,7.693554917480725,7.717871366725438,533388800
2010-07-26,7.7836151123046875,7.808231366835274,7.736483658444917,7.805229286816482,420551600
2010-07-27,7.927711486816406,7.9493256606196185,7.814235270696721,7.8313467254311115,584771600
2010-07-28,7.834048271179199,7.985050086930341,7.812734705976718,7.915403435361139,519985200
2010-07-29,7.7484893798828125,7.884780574633556,7.688149589557743,7.8265418390226165,643806800
2010-07-30,7.722674369812012,7.796223328875094,7.652126689252822,7.681847683326096,448210000
2010-08-02,7.8607635498046875,7.882978131800041,7.793819195120293,7.8184354402095435,428055600
2010-08-03,7.863167762756348,7.903094222204895,7.78781756280885,7.83554942984369,417653600
2010-08-04,7.894688129425049,7.9337135588161285,7.814534612604298,7.890485218217904,420375200
2010-08-05,7.856266021728516,7.900696016690405,7.821742492761015,7.857166245171767,289097200
2010-08-06,7.8079328536987305,7.849961179303903,7.734082474620317,7.798626003286247,444897600
2010-08-09,7.857767105102539,7.869775429182217,7.7923233421158375,7.849661085536872,303128000
2010-08-10,7.7875165939331055,7.818738222834649,7.731678713097994,7.80072574462222,451920000
2010-08-11,7.510733604431152,7.675844833125312,7.499326499623593,7.667139200081736,620054400
2010-08-12,7.558765411376953,7.598091461776274,7.388551061757304,7.4056625190491605,534920400
2010-08-13,7.478013515472412,7.561468967873302,7.477712906540819,7.554564581932463,354869200
2010-08-16,7.434182167053223,7.505330272095134,7.403560946113603,7.432380918762657,318430000
2010-08-17,7.564168453216553,7.644022180366808,7.481012037155399,7.507430341948491,422640400
2010-08-18,7.597191333770752,7.645223823722821,7.552461533426361,7.575877763069545,339696000
2010-08-19,7.501425743103027,7.60949821515711,7.465401585751666,7.590284903703864,426706000
2010-08-20,7.494220733642578,7.622706547189391,7.475007422234622,7.486715934685582,384230000
2010-08-23,7.3789448738098145,7.565069860409545,7.362434633165466,7.558765892045438,414041600
2010-08-24,7.202727794647217,7.294888870354384,7.1643019616848,7.2849832060607245,602565600
2010-08-25,7.291585445404053,7.324608327541257,7.120771491278401,7.145988163286898,596867600
2010-08-26,7.213234901428223,7.37744512047596,7.213234901428223,7.368438877714282,466505200
2010-08-27,7.253460884094238,7.283181079888595,7.071538816017021,7.257363989510901,548391200
2010-08-30,7.27987813949585,7.377443747193198,7.225241078535896,7.2276427428252825,383289200
2010-08-31,7.297889232635498,7.34171879595099,7.215334042459811,7.2603636360679955,420786800
2010-09-01,7.514934062957764,7.548856360672982,7.393352642437183,7.429076187947993,697037600
2010-09-02,7.570171356201172,7.570171356201172,7.462098884331063,7.54285282983683,415427600
2010-09-03,7.768307685852051,7.768607493149501,7.640121628844985,7.657833506484447,520788800
2010-09-07,7.739487648010254,7.791121833826048,7.692655989785941,7.704363703936093,342557600
2010-09-08,7.892889976501465,7.937019359044229,7.778212100417537,7.798626248570744,526551200
2010-09-09,7.897392749786377,8.000961725872408,7.892890029651738,7.956532535781214,438575200
2010-09-10,7.907598972320557,7.940321246862387,7.847258360571727,7.9009943956436794,387542400
2010-09-13,8.016571044921875,8.053796036156045,7.9781460232835535,7.979946469701538,388780000
2010-09-14,8.047192573547363,8.080514464490829,7.97094133248613,7.991655287017961,408150400
2010-09-15,8.112038612365723,8.11684274436582,8.040590676267497,8.050497945980363,429368800
2010-09-16,8.30265998840332,8.305662067578188,8.090418201291474,8.112633587185496,652103200
2010-09-17,8.266640663146973,8.344392547542968,8.21590670284532,8.33628652901573,634477200
2010-09-20,8.502598762512207,8.519109805530258,8.281050016864112,8.287954401653861,658677600
2010-09-21,8.518806457519531,8.626278507021135,8.489386877778587,8.521508730089197,668074400
2010-09-22,8.638287544250488,8.645191927394334,8.477979679775503,8.48698591971758,585289600
2010-09-23,8.673412322998047,8.788689811255113,8.585753975802897,8.595660440806762,786116800
2010-09-24,8.775477409362793,8.811802169766075,8.722342607346393,8.768873636219785,649488000
2010-09-27,8.740659713745117,8.84783121300516,8.736156992500597,8.825316805158693,482834800
2010-09-28,8.611571311950684,8.758969863853693,8.255533366425114,8.758969863853693,1035042400
2010-09-29,8.626885414123535,8.700134611429641,8.58575809329761,8.62268249933764,469644000
2010-09-30,8.518214225769043,8.70583996264295,8.443163770694655,8.67581994093802,673391600
2010-10-01,8.481281280517578,8.60316250560378,8.446157350061213,8.590253964154565,448142800
2010-10-04,8.364808082580566,8.492692730728187,8.338689575911397,8.453667279246538,435302000
2010-10-05,8.674012184143066,8.689321590119318,8.46026809051537,8.465672636284136,501967200
2010-10-06,8.68151569366455,8.765572327949585,8.563536758810748,8.693524013311977,670868800
2010-10-07,8.682419776916504,8.720245195506793,8.613073710583478,8.716042282149676,408399600
2010-10-08,8.828017234802246,8.840925782360701,8.705836144743436,8.757169726063735,658403200
2010-10-11,8.866740226745605,8.923178531357008,8.843926021089182,8.848128933255612,427753200
2010-10-12,8.96220874786377,8.991028729792607,8.780586427390556,8.868245602509667,558544000
2010-10-13,9.010236740112305,9.064872991927551,9.000029668287496,9.012037988081389,630092400
2010-10-14,9.0753812789917,9.080183805606685,9.018041948956087,9.05676838206742,435296400
2010-10-15,9.44853401184082,9.456339423028059,9.153436241141238,9.229386892095949,922194000
2010-10-18,9.54639720916748,9.576416408595746,9.435022035300657,9.560506585613135,1093010800
2010-10-19,9.290922164916992,9.419407949287685,9.006632076032552,9.108099948994417,1232784000
2010-10-20,9.32214641571045,9.433821399111464,9.212273482130954,9.276215789098567,721624400
2010-10-21,9.291827201843262,9.448531796980436,9.210172214888509,9.377083883800937,551460000
2010-10-22,9.2302827835083,9.307434224042693,9.195159655136512,9.278314453159808,372778000
2010-10-25,9.271411895751953,9.354266902938493,9.25940357516396,9.278917496931218,392462000
2010-10-26,9.247697830200195,9.298431788641443,9.175648699217863,9.212274081625898,392929600
2010-10-27,9.241089820861816,9.303230860595905,9.174144652447966,9.235686077923344,399002800
2010-10-28,9.163338661193848,9.246193654313187,9.033051611428531,9.244692213682836,551051200
2010-10-29,9.035454750061035,9.182553482857799,9.032152060816166,9.133020358797195,430511200
2010-11-01,9.13152027130127,9.174149017586783,9.072080673942876,9.072681090110612,423889200
2010-11-02,9.287026405334473,9.311943281801272,9.216179684449768,9.216179684449768,433930000
2010-11-03,9.390294075012207,9.392695739695116,9.262108028245027,9.347364719617088,508348400
2010-11-04,9.55450439453125,9.61184293702501,9.45723857706085,9.469847316783536,642488000
2010-11-05,9.520279884338379,9.593529048654386,9.50887277953825,9.54609777782382,361253200
2010-11-08,9.565009117126465,9.599531837089007,9.509171226871722,9.522380379789167,281758400
2010-11-09,9.48875617980957,9.645461532070405,9.4413249242763,9.637955932084635,383544000
2010-11-10,9.547294616699219,9.56950920250381,9.412803865248815,9.505566114098974,384227200
2010-11-11,9.50587272644043,9.558407941942317,9.43382358346414,9.456338790339773,361284000
2010-11-12,9.247095108032227,9.50136527497549,9.115007594529208,9.486355676414844,795846800
2010-11-15,9.217375755310059,9.322446152152747,9.194260139744905,9.260004490381625,403606000
2010-11-16,9.0537691116333,9.234189775654517,8.985623073536345,9.177752254584314,657650000
2010-11-17,9.02104663848877,9.125816451004392,8.938791229167663,9.042060402119798,479449600
2010-11-18,9.259101867675781,9.296326852235177,9.146827299714788,9.162136702887159,494491200
2010-11-19,9.2080717086792,9.258205253954287,9.163341908666332,9.245296707750821,384843200
2010-11-22,9.407103538513184,9.407103538513184,9.182252945458751,9.20656859227872,393075200
2010-11-23,9.268108367919922,9.358770378529892,9.202965238685023,9.31974334015126,519447600
2010-11-24,9.450334548950195,9.468347034948989,9.358773884139508,9.366277884203358,413725200
2010-11-26,9.456337928771973,9.537392505814609,9.394496668538826,9.41851251292699,237585600
2010-11-29,9.51247501373291,9.530786502682796,9.347664398571128,9.471346910941561,445785200
2010-11-30,9.3407621383667,9.437126942037436,9.332356310901126,9.412509875888261,501858000
2010-12-01,9.49836540222168,9.538892286281193,9.456337077109799,9.464442293596976,461750800
2010-12-02,9.550897598266602,9.57641407187913,9.453031408672006,9.532284705149536,462837200
2010-12-03,9.529585838317871,9.565909808181882,9.496563756032918,9.51667729360178,342092800
2010-12-06,9.610940933227539,9.676384681179702,9.5590053443261,9.565609921052637,448481600
2010-12-07,9.552702903747559,9.726218364836146,9.550001431830216,9.720515613732294,391454000
2010-12-08,9.636756896972656,9.637057505807372,9.519678974521918,9.595328991431069,321935600
2010-12-09,9.599233627319336,9.68148823385012,9.577018230079421,9.670381737665695,294151200
2010-12-10,9.623250007629395,9.637959803106948,9.56441002409545,9.595931472475197,262511200
2010-12-13,9.656570434570312,9.758339758335849,9.63645769819905,9.737625804257194,439815600
2010-12-14,9.615139961242676,9.682685544581215,9.576413538210849,9.658369102514408,351008000
2010-12-15,9.617243766784668,9.696496273284778,9.58211983187536,9.606435477247006,417312000
2010-12-16,9.643959045410156,9.684786522865384,9.609436335389013,9.639155718459739,322030800
2010-12-17,9.624748229980469,9.660171970839253,9.613340326469237,9.65536864304505,386929200
2010-12-20,9.672783851623535,9.704005495025743,9.553304230483322,9.654471557747597,385610400
2010-12-21,9.73252010345459,9.738223654405374,9.667977390200567,9.69649594657795,256354000
2010-12-22,9.76133918762207,9.778150834782599,9.713006904470738,9.737323350444774,265921600
2010-12-23,9.714513778686523,9.761044839953348,9.701605228922894,9.756542118471492,223157200
2010-12-27,9.746932029724121,9.76974784319855,9.652068683833091,9.691995956601497,249816000
2010-12-28,9.770650863647461,9.80637442907941,9.758342730992355,9.783859219890667,175924000
2010-12-29,9.765246391296387,9.80006973055146,9.75954203637502,9.793164543185995,163139200
2010-12-30,9.716314315795898,9.77185081595788,9.69800202062124,9.770950592377021,157494400
2010-12-31,9.683289527893066,9.710907866627615,9.645763922783448,9.69499724092874,193508000
2011-01-03,9.893729209899902,9.91444316237059,9.751734424414499,9.775750264277862,445138400
2011-01-04,9.945364952087402,9.981688922693676,9.851101230251235,9.979887674443676,309080800
2011-01-05,10.026717185974121,10.036924258026973,9.89162679176862,9.893128232588143,255519600
2011-01-06,10.0186128616333,10.064242875029139,9.99369599809402,10.04833225161674,300428800
2011-01-07,10.09035873413086,10.097263116159775,9.963673384273463,10.026415643302979,311931200
2011-01-10,10.280390739440918,10.303806168777864,10.12188487644113,10.171717816007419,448560000
2011-01-11,10.256072998046875,10.355738856882967,10.190929058383762,10.353337994281711,444108000
2011-01-12,10.33952808380127,10.339828692654546,10.266880142635795,10.30440574700803,302590400
2011-01-13,10.377349853515625,10.406169815382722,10.32241380526479,10.36173984246094,296780400
2011-01-14,10.461408615112305,10.461408615112305,10.340127790573883,10.383656747791358,308840000
2011-01-18,10.226353645324707,10.349736359014297,9.78655883379426,9.8922296717921,1880998000
2011-01-19,10.172016143798828,10.465011958577657,10.11317697475024,10.457506357217957,1135612800
2011-01-20,9.98709487915039,10.15580782781168,9.910243206711598,10.099670114023334,764789200
2011-01-21,9.808171272277832,10.05313538768598,9.805468999479622,10.019812700664689,754401200
2011-01-24,10.130290031433105,10.130290031433105,9.808173586832993,9.812677108684928,574683200
2011-01-25,10.248869895935059,10.250071529986693,10.043832969434186,10.096668794635823,546868000
2011-01-26,10.322416305541992,10.374951504652211,10.251869427525406,10.295698193567754,506875600
2011-01-27,10.303204536437988,10.347634526777309,10.291797432017084,10.320315994692985,285026000
2011-01-28,10.089760780334473,10.338928649353106,10.012610118015449,10.332024265090833,592057200
2011-01-31,10.18642520904541,10.208040186372648,10.03572479190935,10.080754391427334,377246800
2011-02-01,10.357844352722168,10.376456455379664,10.236262864309746,10.24586952458399,426633200
2011-02-02,10.336527824401855,10.364445972576664,10.313412203740622,10.340430930137726,258955200
2011-02-03,10.31010913848877,10.334125783300015,10.16331100438649,10.32091662865383,393797600
2011-02-04,10.401970863342285,10.407975024349824,10.31221066033866,10.316112964181745,321840400
2011-02-07,10.563477516174316,10.604604006950888,10.436191732649485,10.443696531625204,485021600
2011-02-08,10.663145065307617,10.672751722569334,10.571584418964482,10.617515046561664,381040800
2011-02-09,10.752002716064453,10.777220185921903,10.653237098138113,10.662842951698474,482745200
2011-02-10,10.643335342407227,10.807245774815401,10.447003233598018,10.728893456981556,928550000
2011-02-11,10.712679862976074,10.741198426607705,10.613312997896077,10.649637772811854,367572800
2011-02-14,10.782625198364258,10.791630637704893,10.708475818484475,10.7108774827416,310416400
2011-02-15,10.804238319396973,10.806340176228382,10.733691442795855,10.782923952009357,284174800
2011-02-16,10.901206970214844,10.95434179565919,10.822253448585725,10.831258889250769,481157600
2011-02-17,10.756210327148438,10.815350121526969,10.702774085965476,10.724689678490243,530583200
2011-02-18,10.523852348327637,10.792231917620175,10.492630712804987,10.768515883756109,816057200
2011-02-22,10.165107727050781,10.36894450020416,10.138390424028803,10.27137892815564,872555600
2011-02-23,10.28549575805664,10.346135393580804,10.165114305687254,10.169918437243401,671854400
2011-02-24,10.293299674987793,10.361445711381739,10.157909428937264,10.327523398452875,499900800
2011-02-25,10.451804161071777,10.459909377281244,10.35093666523348,10.364745433349816,380018800
2011-02-28,10.603405952453613,10.658642629935178,10.540663672974256,10.544266169543528,403074000
2011-03-01,10.486326217651367,10.678755148757995,10.437393513026016,10.67125034910034,456136800
2011-03-02,10.570683479309082,10.637628670206325,10.459008492611531,10.505840145516597,602590800
2011-03-03,10.794034004211426,10.800938388714952,10.6847606762655,10.722886698716705,500788400
2011-03-04,10.80724048614502,10.815946116838818,10.739694892416646,10.809341541213936,453266800
2011-03-07,10.667947769165039,10.857374607786706,10.546366335135527,10.849268590994175,546123200
2011-03-08,10.67995834350586,10.729191667853398,10.574587309663258,10.654441057076518,356316800
2011-03-09,10.58119010925293,10.649936546772409,10.525053210816013,10.64783468971745,453306000
2011-03-10,10.407074928283691,10.500137828959728,10.353939301059732,10.48062390313167,507539200
2011-03-11,10.566779136657715,10.576686401690514,10.356939752152016,10.366845413937783,471080400
2011-03-14,10.613912582397461,10.701571726930265,10.546367777379409,10.602504676864445,435957200
2011-03-15,10.369850158691406,10.442198297245069,10.209842869679912,10.269882878559407,721081200
2011-03-16,9.90693473815918,10.296896426137899,9.794359568949467,10.266876434456863,1162011200
2011-03-17,10.045930862426758,10.195130625399335,9.92645048787922,10.111674407846804,659422400
2011-03-18,9.926750183105469,10.152801585334524,9.906636648915388,10.120679731740378,753214000
2011-03-21,10.185827255249023,10.199035609629448,10.064545591354728,10.086461182809872,409402000
2011-03-22,10.242862701416016,10.285492239984315,10.181021452937268,10.283690991875794,325922800
2011-03-23,10.182527542114258,10.213447779656798,10.085261703099903,10.185229014698473,372996400
2011-03-24,10.356040000915527,10.386961028596385,10.172617295194748,10.262377496177525,404712000
2011-03-25,10.553269386291504,10.568879398660728,10.41757779261046,10.449099227745398,448910000
2011-03-28,10.520247459411621,10.636726555692514,10.520247459411621,10.601602621852816,309355200
2011-03-29,10.535863876342773,10.535863876342773,10.388765891901379,10.436797592346934,352900800
2011-03-30,10.465912818908691,10.533459227139861,10.430189264561372,10.526253432551671,329406000
2011-03-31,10.462310791015625,10.501036424532147,10.388761827569043,10.39776726686451,274019200
2011-04-01,10.343729972839355,10.554771796181335,10.305904564980388,10.540362613240104,418661600
2011-04-04,10.242563247680664,10.344932181322084,10.158807211802944,10.336226549308915,460084800
2011-04-05,10.173517227172852,10.274384722069128,10.086759109110766,10.116479303766047,482731200
2011-04-06,10.14799690246582,10.323914750126999,10.120978989037953,10.243461425733424,402539200
2011-04-07,10.149202346801758,10.21974843468762,10.087660095777107,10.149801961293583,373447200
2011-04-08,10.058540344238281,10.211342626587596,10.025218454823456,10.2044382426016,377535200
2011-04-11,9.93065357208252,10.076850456084268,9.90723815019756,10.028518171534122,398946800
